image,title,description,total time,ingredients,instructions
https://pinchofyum.com/wp-content/uploads/Sheet-Pan-Meatballs-with-Tomato-Salad-and-Green-Sauce-Square-183x183.jpg,Sheet Pan Meatballs with Tomato Salad and Green Sauce,"Juicy little sheet pan meatballs that are salty, zesty, briney, and so so delicious. Pile them on tzatziki, spoon some punchy green sauce over top, and serve with a simple salad and crusty bread.",45 minutes,"['2 garlic cloves', '1 cup parsley', '1 cup cilantro', '1/4 cup capers or pitted castelvetrano olives', '1/2 cup walnuts', 'juice and zest of a lemon', '1/2 cup olive oil', 'salt to taste', '1 egg', '1 tablespoon paprika', '1 teaspoon salt', '1 cup panko', '1 lb. ground beef (the ButcherBox grass-fed grass-finished ground beef is top-notch)', '1 small baguette for serving', '1 cup tzatziki (I used store-bought)', '1 pound cherry or grape tomatoes, halved or quartered', '1 clove garlic, finely grated', '2 tablespoons olive oil', '1 tablespoon vinegar or lemon juice', '1 tablespoon freshly minced herbs (I like parsley)', 'salt to taste (I use about 1/2 - 3/4 teaspoon kosher salt)', '1 cucumber, sliced']","['Preheat the oven to 425 degrees.\xa0', 'Make your tomato salad and throw in some sliced cucumbers too!', 'Pulse the garlic, parsley, cilantro, capers, and walnuts in a food processor until chopped very finely (but not creamy / not a paste – you just want a fine chop! and you could do this by hand as well). This is your flavor base! ', 'Transfer half of the flavor base to a large bowl for the meatballs. Add all other meatball ingredients and mix thoroughly with your hands to combine. Roll into balls and bake for 10-12 minutes.', 'Add the other half of the flavor base to a smaller bowl; add lemon zest and lemon juice, olive oil, and salt and pepper to taste to make your sauce. Add red pepper flakes for heat if you want. It should look similar to a loose pesto or chimichurri.', 'Serve meatballs over a swipe of tzatziki, with a hunk of rustic bread and a scoop of tomato salad. And drizzle, dip, and swish all of it through that punchy green sauce! BIG, BIG FLAVORS! So good!']"
https://pinchofyum.com/wp-content/uploads/Red-Chile-Chicken-Tacos-Square-183x183.jpg,Red Chile Chicken Tacos with Creamy Corn,"These Red Chile Chicken Tacos are always on our minds! Lightly pan-fried corn tortillas stuffed with tender chicken and a pinto bean red chile saucy filling, piles of creamy corn salsa, and tangy homemade pickled red onions. YUM! ",45 minutes,"['1 pound boneless skinless chicken thighs', 'olive oil, salt, and pepper', '8 oz. of red chile enchilada sauce (I like the Frontera brand pouches)', 'one 14-ounce can pinto beans, rinsed and drained', '1/4 cup mayo', '2 tablespoons cream cheese', '2 cups frozen or fresh sweet corn', '1 clove garlic, grated', '1/2 teaspoon salt', '1 teaspoon cumin', '1 teaspoon chili powder', 'lime juice to taste', '1 red onion, thinly sliced', '1/2 cup red wine vinegar', '1/2 cup water', '1 teaspoon salt', '1 tablespoon sugar', '8 corn tortillas (I like to quickly pan-fry mine in a shallow skillet of hot oil to make them extra soft)', '1/2 cup vegetable oil for frying (optional)', '1/4 cup cilantro']","['For the pickled onions: Transfer red onion slices to a jar. Add red wine vinegar and water. Add your salt and sugar. Shake a few times and set in the fridge while you make everything else.', 'For the chicken: Heat a skillet over medium-high heat. Add olive oil. Add the chicken and season with salt and pepper. Sauté for 7-10 minutes, or until cooked through. Remove from the heat and shred or cut into smaller pieces. Add chicken pieces back to the pan with the sauce and the beans. Simmer gently until sauce has thickened and it looks ready to be taco filling.', 'For the corn: Mix all ingredients in a small bowl. Taste and adjust.', 'For the tacos: Fill tortillas with the chicken mixture. Top with the creamy corn and pickled red onions. Finish with cilantro. Mwah.']"
https://pinchofyum.com/wp-content/uploads/Pistachio-Loaf-Square-2-183x183.jpg,Pistachio Loaf,"It’s nearly springtime and we’re making this beautiful Pistachio Loaf! Grab your baking essentials – like butter, eggs, and sugar – plus a few extras, like pistachios and coconut flour, and get baking! ",1 hour 20 minutes,"['1 cup roasted salted shelled pistachios (I buy these ones*)', '1 1/4 cups granulated sugar', '1/2 cup cold unsalted butter, cut into chunks', '3 eggs', '1/4 cup milk (oat milk, whole milk, whatever)', '1 teaspoon vanilla extract', '1/2 teaspoon baking powder', '1/2 teaspoon sea salt', '1/2 cup coconut flour (I use this*)', '3 tablespoons all-purpose flour', '1 tablespoon cornstarch']","['Preheat the oven to 325 degrees.', 'Pulse the pistachios and sugar in a food processor until it makes a fine powder.', 'Add the butter; pulse until incorporated.\xa0', 'Add the eggs, milk, and vanilla; pulse until incorporated.', 'Add the baking powder, coconut flour, all-purpose flour, salt, and cornstarch; pulse until incorporated.\xa0', 'Transfer to a standard size loaf pan lined with parchment paper. Bake for about 1 hour, although sometimes it needs 1 hour and 10 minutes – you’ll know it’s done when the top / center no longer feels jiggly when you touch it.', 'Remove from the oven, gently remove from the pan, and allow to cool. The loaf will rise but it will be flat on top, looking a lot like a big brick – that’s exactly how it should be. Eat it warm (so good) or, for clean slices, pop it in the fridge! (I usually store mine in the fridge for 3-4 days, if it lasts that long.)']"
https://pinchofyum.com/wp-content/uploads/The-Olivers-Salad-Square-183x183.jpg,The Oliver’s Salad,"We’re bringing you the most beautiful salad inspired by the restaurant Oliver’s in Minnesota. Tender salmon, savory peppers and garlic confit, buttery chunks of avocado, fire-roasted corn, bacon bits, and a river of homemade smoky ranch dressing. ",1 hour 5 minutes,"['1/2 cup mayo', '1/2 cup full-fat Greek yogurt or sour cream', '1/2 cup milk or buttermilk', '1 teaspoon white vinegar or lemon juice (more to taste)', '2 teaspoons freeze-dried dill', '2 teaspoons freeze-dried chives (or 2 tablespoons fresh chives)', '1-2 teaspoons smoked paprika', '1/2 teaspoon onion powder', '1/2 teaspoon garlic powder', '1/2 teaspoon salt', 'black pepper to taste', '3 tablespoons olive oil', '1 pound mini sweet peppers, sliced into rings', '3 cloves garlic, sliced into thin pieces', '1 tablespoon red wine vinegar', 'salt to taste', '5 ounces spring mix (about 1-2 cups per serving)', '24 ounces salmon or chicken (about 3-4 ounces per serving)', '3 avocados (about half of one avocado per serving)', '1 lb. bacon, cooked and crumbled', '2 cups fire-roasted corn', '1/4 cup sunflower seeds']","['Smoked Ranch: Shake all ingredients in a jar until smooth. Taste and adjust. Make it yours!', 'Pepper Confit: Heat the olive oil in a skillet over medium heat. Add the peppers and sauté until brown and very soft, stirring only occasionally so you get some nice browning on them. I usually cook them for 20-30 minutes. During the last 10-15 minutes, add in the garlic with the peppers to get it nice and golden and soft (just make sure you don’t burn it). During the last 5 minutes, add the vinegar to add some zip and pull up any browned bits from the bottom of the pan.', 'Bacon: Bake at 400 degrees for 20 minutes. Drain and cool on a paper-towel lined plate. Crumble for the salad.', 'Salmon: Pat dry and season with salt and pepper. Bake at 400 degrees for 8-10 minutes (depending on the size of your piece of salmon and desired doneness).', 'Salad: Assemble everything over greens and drizzle with the smoked ranch. SO GOOD.']"
https://pinchofyum.com/wp-content/uploads/Reuben-Casserole-1-183x183.jpg,Reuben Casserole,"This Reuben Casserole is a classic sandwich-turned-casserole situation and you don’t want to miss it! Butter-soaked pumpernickel bread, pulls of Swiss cheese, tender corned beef, briney sauerkraut, and lots of Thousand Island sauciness. Let’s dive in! ",1 hour,"['10-12 slices rye or pumpernickel bread, cubed (about 4-5 cups)', '1/2 cup butter, melted', '1 pound of sauerkraut, drained', '1/2 cup fresh parsley, chopped (and a little more for topping)', '2 teaspoons caraway seeds', '3 cups Swiss cheese, shredded', '1 cup reuben sauce', ""1 pound corned beef, cut into small bite-sized pieces (I buy mine at the deli - you can also use pastrami if you can't find corned beef)"", '1 cup mayo', '1/4 cup ketchup', '2 teaspoons horseradish', '2 teaspoons Worcestershire', '1 teaspoon sriracha', '1/2 teaspoon paprika', '1 small shallot, grated or minced', 'salt to taste']","['Preheat oven to 350 degrees F. Toss bread cubes with melted butter in a bowl.', 'Whisk ingredients for the reuben sauce; taste and adjust.', 'In a separate bowl, combine the sauerkraut, parsley, and caraway seeds.', 'Layer half of the bread/butter mixture on the bottom of a 9×13 baking dish. Bake for 10 minutes and remove from the oven.', 'Layer the remaining ingredients on top of the baked bread cubes. This is the order I usually follow: sauerkraut, cheese, sauce, corned beef, sauerkraut, cheese, sauce. Finish with a little more cheese and the remainder of bread cubes. Bake for 35 minutes.', 'Drizzle with sauce, sprinkle with parsley, and serve!']"
https://pinchofyum.com/wp-content/uploads/Egg-Waffles-Square-183x183.jpg,Egg Waffles with Romesco and Goat Cheese,"Egg Waffles with Romesco and Goat Cheese! Light puffy scrambled eggs loaded with lots of cheese, veggies, bacon (if you want), romesco sauce, and any other toppings you can imagine. ",20 minutes,"['4 eggs', '1 1/2 cups frozen hashbrowns (or just a grated potato works, too)', '1/4 cup bacon or pancetta or cooked sausage (optional)', '1/4 cup shredded cheddar cheese (see FAQs for more cheese options)', 'a few shakes of garlic powder', '1/2 - 1 teaspoon salt', '1/2 cup spinach, torn or cut into small pieces (optional)', '2 ounces of cheddar cheese to put on top (for extra cheesy-golden-brown spots)', '3 tablespoons olive oil', '1 lb. mini sweet peppers, sliced into rings', '3 cloves garlic, sliced into thin pieces', '1 tablespoon red wine vinegar', '1/2 teaspoon salt', '1/4 cup goat cheese', '1 avocado', '1/4 cup romesco sauce (store-bought - see notes - or homemade)', '2 tablespoons chives', '2 tablespoons hot sauce']","['Prepare your peppers and garlic confit.\xa0Heat the olive oil in a skillet over medium heat. Add the peppers and sauté until brown and very soft, stirring only occasionally so you get some nice browning on them. I usually cook them for 20-30 minutes. During the last 10-15 minutes, add in the garlic with the peppers to get it nice and golden and soft (just make sure you don’t burn it). During the last 5 minutes, add the vinegar to add some zip and pull up any browned bits from the bottom of the pan.', 'Mix the base ingredients together for your egg waffles.\xa0', 'Pour about 1/2-3/4 cup onto a nonstick waffle maker (affiliate link)\xa0(depending on the size of yours). I usually spray mine with cooking spray, but that isn’t always necessary if the nonstick is really good.', 'Place the cheese chunks on top and put the lid down. When the light goes off to signal that it’s done, check that the eggs are cooked, veggies are soft, and cheese is golden on top. Remove carefully to a plate. (Mine is usually golden with soft veggies in just 1-2 minutes, but if yours isn’t done yet, just flip it or give it another minute.)', 'Top with all your toppings! I like goat cheese and peppers and garlic confit, romesco, avocado, chives, and lots of salt and pepper. My little girls like ketchup. We all win!']"
https://pinchofyum.com/wp-content/uploads/Zaalouk-Toasts-Square-183x183.jpg,Zaalouk Toasts with Burrata,"Zaalouk toast for all! Golden crisp sourdough toasts topped with a smoky eggplant and tomato mixture, plus creamy burrata and olive oil drizzles over it all. ",55 minutes,"['1 eggplant', 'olive oil and salt', 'one 14-ounce can crushed tomatoes (I used crushed San Marzano tomatoes)', '6 cloves garlic', '2 teaspoons paprika', '2 teaspoons cumin', '1/2 cup fresh parsley', 'red pepper flakes for heat (optional)', '1 teaspoon salt (more to taste)', 'sourdough or Tuscan style sliced bread', 'a generous amount of olive oil', 'fresh burrata', 'olive oil, salt, pepper, and more herbs for topping']","['Preheat the oven to 400 degrees.', 'Cut the eggplant in half lengthwise. Make small cuts that allow you to tuck the garlic cloves into the eggplant so they are almost completely inside (so you can roast them without burning them).', 'Drizzle the halves with olive oil and salt; roast for 30-45 minutes until the eggplant is super soft and pulls away from the skin easily.', 'Transfer the eggplant and roasted garlic to a small saucepan; add tomatoes and spices. Mash with a potato masher or the back of a wooden spoon until you get a chunky-but-smooth-ish texture.', 'Simmer for 15 minutes or so. Add the parsley and season to taste.', 'For the grilled bread, heat a skillet over medium heat. Add a generous couple swizzles of olive oil (probably 2 tablespoons or so) and add your sliced bread to the pan. Cook until golden brown and toasty on both sides.', 'To serve, top your toasts with a smear of zaalouk and a hunk of fresh burrata. Top with olive oil, herbs, salt and pepper.']"
https://pinchofyum.com/wp-content/uploads/Instant-Pot-Spicy-Short-Rib-Noodle-Soup-Square-183x183.jpg,Instant Pot Spicy Short Rib Noodle Soup,"We’re making a stop in Noodle Town! This noodle-y wonder is packed with tender short ribs, bright sautéed spinach, sesame seeds, and gingery broth, and noodles upon noodles. ",50 minutes,"['pound short ribs (meat removed from bone, fat trimmed, cut into smallish chunks)', '1 tablespoon gochujang sauce (more gochujang = more spicy! I would say this amount is medium spicy)', '1 tablespoon tomato paste', '1 tablespoon minced fresh ginger', '6 cloves garlic, crushed/minced', '1 shallot, thinly sliced', '4-6 cups beef broth', '10-16 ounces dry ramen noodles or any other stir-fry noodles (I use 2-3 individual serving size packages)', 'spinach (optional)', 'scallions, sesame seeds, and/or sesame oil on top']","['Set Instant Pot to the sauté mode. Sprinkle short ribs generously with salt; sauté without disturbing them until browned on the outside.\xa0', 'Add gochujang, tomato paste, ginger, garlic, and shallots to the Instant Pot with the short ribs and sauté for 1-2 minutes.', 'Add broth. Cook on high pressure for 30 minutes. When the cook time is up, the meat should be extremely tender and yummy.', 'Set to the sauté mode again. Add noodles and cook until the noodles are softened. Taste broth and season with salt, pepper, maybe a shot of rice vinegar? and anything else you want.', 'Sauté spinach in a separate pan (optional).', 'Serve noodle soup bowls topped with the short ribs, sautéed spinach, scallion, sesame seeds, and sesame oil.']"
https://pinchofyum.com/wp-content/uploads/Cafe-Latte-Turtle-Cake-for-Two-Square-1-183x183.jpg,Cafe Latte Turtle Cake for Two,Intensely rich chocolate cake with waterfalls of caramel and pecan jewels inspired by the delicious turtle cake from Cafe Latte. The perfect dessert for two! Or six! Or one! ,30 minutes,"['1 egg yolk', '1/4 cup vegetable oil', '1/4 cup sour cream or plain full-fat Greek yogurt', '1/3 cup granulated sugar', '1/2 cup flour', '2 tablespoons cocoa', '1/4 teaspoon salt', '1 teaspoon baking soda', '2-3 tablespoons strong hot coffee (this will loosen the batter up and adds great flavor)', '2 tablespoons milk', '1/4 cup sugar', '2 tablespoons butter', '1/2 cup chocolate chips', '1 tablespoon coffee', 'Caramel', 'Toasted or candied pecan pieces']","['Preheat the oven to 350 degrees.', 'Whisk all the cake ingredients into a batter, using the coffee to thin it out (it’s a pretty thick batter, even with the coffee). Generously grease four 8-ounce ramekins with cooking spray. Divide batter between the ramekins and spread into the dishes so it covers the bottom.', 'Bake for 15-20 minutes. Remove the cakes gently from the ramekins and allow to cool for at least 20 minutes before adding frosting.', 'In a small saucepan, bring the milk, sugar, and butter to a boil. After 15-20 seconds of boiling, remove from heat and melt in chocolate chips. Whisk until smooth. Add coffee to thin slightly, whisking to get it smooth and shiny. Allow to cool for a few minutes so the frosting isn’t quite so runny (it’ll still be runny, you just don’t want it to be super hot when you spread it on the cakes).', 'With this recipe, you can either make one 3-layer cake or two 2-layer cakes. Layer cake, frosting, pecans, caramel, and repeat until you have your nice decadent, over-the-top cake. I just spoon a bit of frosting into the center of each cake and gradually work it out to the edge to get a waterfall effect. I chop up the pecans that go in the middle layer for a more textured crunchy bite, and then use the whole pecans in a circular pattern on top.', 'Eat the cake while warm (yum) or store in the fridge for a day or two (also very yum)! SO GOOD. Thank you Cafe Latte!']"
https://pinchofyum.com/wp-content/uploads/Thai-Yellow-Chicken-Curry-Square-183x183.jpg,Thai Yellow Chicken Curry with Potatoes,"Thai Yellow Chicken Curry with Potatoes! Chicken, golden potatoes, onion, coconut cream, and an absolutely incredible homemade yellow curry paste sauce. ",40 minutes,"['1 tablespoon avocado oil', 'half a yellow onion, sliced thinly', '1 pound boneless skinless chicken breasts, cut into bite-sized pieces', '1/4 cup yellow curry paste', '10 baby golden yukon potatoes, cut into halves or bite-sized pieces', 'one 14-ounce can unsweetened coconut cream or coconut milk (see notes)', '1/2 - 1 cup water or broth', 'a heavy pinch of salt', '2 teaspoons fish sauce (optional)', '1-2 tablespoons brown sugar (optional)', '1/4 cup chopped cilantro for serving', '2 cups uncooked jasmine rice']","['Heat the oil in a large pot over medium low heat. Add the onions and saute for a few minutes until the onions are fragrant and softened. Add the chicken and curry paste; saute for 3-5 minutes. Add the potatoes and stir to coat with the curry paste.', 'Add the coconut cream and 1/2 cup water or broth to the pot. Season with salt. Simmer for 20-30 minutes or until the potatoes are fully cooked, adding more liquid depending on the consistency you want for the sauce. While the chicken and potatoes cook, cook rice according to package directions.', 'Stir in the fish sauce and brown sugar to really take it up a notch. Add until it tastes amazing. Seriously – so good. Serve over rice.']"
https://pinchofyum.com/wp-content/uploads/Kimchi-Grilled-Cheese-Square-183x183.jpg,Kimchi Grilled Cheese,"Golden brown, pan-fried Kimchi Grilled Cheese is on the menu! Melty cheese with a caramelized kimchi and bacon filling sit between two thick slices of sourdough bread. Yum, friends. YUM! ",30 minutes,"['2 cups kimchi, chopped (personal preference - you can leave it unchopped too)', '6 slices bacon, chopped', '2 tablespoons brown sugar', 'black pepper to taste', '8 pieces of sliced sourdough bread', '8 slices of American cheese', '8 slices of Gruyere cheese', '8 tablespoons (or 1 stick) butter or mayo']","['Cook the bacon in a large pan over medium high heat until crisped and fat is rendered. Add the kimchi to the pan with the brown sugar. Pan fry for a few minutes, leaving it undisturbed for a few minutes at a time so it dries out and gets a little bit caramelized. Season with black pepper. Transfer to a bowl and wipe the pan clean.', 'Layer your sandwiches: a slice of sourdough, two slices gruyere cheese, kimchi mixture, two slices American cheese, and a second slice of sourdough. Spread butter or mayo over the top and bottom of the sandwich.', 'Heat the same skillet to medium heat; add the sandwich and cook for a few minutes on each side until golden brown. Cut and serve. Magic.']"
https://pinchofyum.com/wp-content/uploads/Simple-Green-Salad-Square-1-183x183.jpg,Simple Green Salad,Every table needs this Simple Green Salad! Fresh spring greens drizzled with a maple balsamic dressing and sprinkled with whatever crunchies your salad-loving heart desires. ,5 minutes,"['1/4 cup maple syrup', '1/4 cup balsamic vinegar', '1/2 cup olive oil', '1/2 teaspoon garlic powder', '1 teaspoon salt', 'black pepper to taste', '4 cups spring greens', 'seeds, nuts, or any other crunchies for topping if you want (not necessary though!)']","['Shake dressing ingredients up in a jar. Taste and adjust to get it just right for how you like it.', 'Toss a generous amount of spring greens with just a few light drizzles of dressing – you want to get the leaves entirely coated in dressing (but not so much that they get soggy). I often use my hands to gently toss it well without breaking all the greens. Serve immediately.\xa0']"
https://pinchofyum.com/wp-content/uploads/Pecan-Pie-Energy-Bites-Square-1-183x183.jpg,Pecan Pie Energy Bites,"These Pecan Pie Energy Bites are a cute lil’ 7-ingredient miracle! Made with dates, pecans, oats, almond butter, and maple syrup, you’re going to be snackin’ on these all. day. long. ",5 minutes,"['10 dates', '1 1/2 cups pecans', '1/2 cup oats', '1/4 cup flaxmeal', '1/4 cup almond butter', '2 tablespoons maple syrup', '1 teaspoon vanilla', 'pinch of sea salt']","['Mix everything in the food processor until it’s nice and smooth-ish, like a dough.', 'Roll into individual balls.', 'Store in the fridge or freezer (I keep mine in the freezer).']"
https://pinchofyum.com/wp-content/uploads/crockpot-chicken-wild-rice-soup-square-183x183.jpg,Crockpot Chicken Wild Rice Soup,"This Crockpot Chicken Wild Rice Soup is so darn simple to make. Chicken, carrots, celery, onion, wild rice, seasonings, and cream. Pair with a piece of crusty bread on a cold night for the perfect meal! ",8 hours 15 minutes,"['1 cup uncooked wild rice', '1 pound chicken breasts', '2 cups mirepoix (chopped celery, carrots, and onions)', '6 cups chicken broth', '1 teaspoon poultry seasoning', '1/2 cup butter', '3/4 cup flour', '2 cups whole milk', 'a few tablespoons white wine (optional)', 'up to 2 cups additional milk or water']","['Rinse the wild rice. Place the uncooked wild rice, raw chicken, mirepoix, chicken broth, and poultry seasoning in a crockpot. Cover and cook on low for 7-8 hours. The chicken should be cooked through and the rice should be soft. There will be extra liquid in the crockpot; do not drain.', 'Remove the chicken breasts from the crockpot and allow to cool slightly. Using two forks, shred the chicken. Return the shredded chicken to the crockpot.', 'When rice and chicken are done cooking, melt the butter in a saucepan. Add the flour and let the mixture bubble for 1 minute. Slowly whisk in the whole milk until a thick, creamy mixture forms. Stir in the wine.', 'Add this to the rice and chicken in the crockpot and stir to combine. Add extra water or milk to adjust the consistency as you like it. Season with additional salt and pepper.']"
https://pinchofyum.com/wp-content/uploads/Christmas-Feta-Square-183x183.jpg,Christmas Feta,"Christmas Feta is here for the holidays! Smooth and creamy whipped feta topped with orange zest, pomegranate seeds, candied nuts, and fresh thyme. It’s basically a delicious ornament in a bowl! ",5 minutes,"['one 8-ounce block of feta cheese', '1 small clove garlic (or half if you’re sensitive to garlic)', '2 ounces cream cheese', '2 tablespoons honey', 'Pomegranate seeds', 'Candied nuts (see notes)', 'Thyme leaves', 'Freshly ground black pepper', 'Orange or lemon zest']","['Pulse feta, garlic, cream cheese, and honey in a food processor until very smooth. Transfer to a plate and give it some swoops with a spoon to make it pretty.', 'Top with pomegranate seeds, candied nuts, thyme leaves, freshly ground black pepper, zest, and a drizzle of honey.']"
https://pinchofyum.com/wp-content/uploads/Merry-Mocktail-1-183x183.jpg,Rosemary Pom Spritzer AKA The Merry Mocktail,"Everyone needs a good fancy fun mocktail in their life – especially during the holidays. Herby, zingy rosemary-infused simple syrup, sweet tart pomegranate juice, bubbly fizz, and fresh lime squeezes. Holiday magic!",10 minutes,"['4 cups water', '4 cups sugar', '(2) .5 oz packages fresh rosemary (basically, a nice big bunch of rosemary)', 'optional: 4-5 whole cloves', '2-3 ounces rosemary simple syrup', '2-3 ounces pomegranate juice (cranberry juice is a good sub)', '2-3 ounces club soda', 'a squeeze of fresh lime (OR lime-flavored bubbly water)']","['Heat the water, sugar, rosemary, and cloves in a saucepan over medium high heat. Bring to a low boil and let everything simmer for 5-10 minutes until the sugar has fully dissolved. Pour through a fine mesh strainer to remove the cloves and rogue rosemary leaves. Transfer to glass jars and store in the fridge for 2 weeks. (I often stick a sprig of rosemary in there so it keeps getting more intense.)', 'Pour your desired ratios of rosemary syrup, pomegranate juice, and limey bubbly water over an ice ball into a glass. Stir gently, taste and adjust, and enjoy.\xa0']"
https://pinchofyum.com/wp-content/uploads/Roasted-Carrots-Square-183x183.jpg,Roasted Carrots with Honey and Garlic Yogurt Sauce,"These beauties need to be on your table! Deeply roasted rainbow carrots, swizzles of tangy garlicky yogurt sauce, a golden drizzle of honey, and festive pistachio crunches on top. ",30 minutes,"['1 bag (32 ounces) of rainbow carrots, peeled and sliced', '1 tablespoon olive oil', '1/4 teaspoon each of garlic powder, onion powder, cumin, and smoked paprika', '1/2 teaspoon salt', '1/4 teaspoon pepper', '1/2 cup whole milk Greek yogurt', '1/2 tablespoon olive oil', '1/2 clove garlic, minced', 'salt and pepper', 'Honey', '1/4 cup cilantro, roughly chopped', '1/4 cup pistachios, roughly chopped']","['Preheat the oven to 450 degrees. Spread the carrots out onto a large baking sheet. Drizzle with olive oil. Combine the spices, salt, and pepper in a small dish and sprinkle over the carrots. Gently toss the carrots in the oil and seasoning. Roast for 20 minutes until tender and the edges are slightly charred.', 'Whisk together the yogurt, olive oil, garlic, salt, and pepper.', 'Spoon the yogurt sauce over the carrots. And finish with a drizzle of honey and a sprinkle of cilantro and pistachios.']"
https://pinchofyum.com/wp-content/uploads/Swedish-Meatballs-Square-1-183x183.jpg,The Best Swedish Meatballs,"Swedish Meatballs that are perfectly tender and spiced, served with creamy, savory, gravy. Comfort food at its best!",1 hour 30 minutes,"['4 slices white bread, no crusts', '1/2 cup heavy cream', '1 teaspoon onion powder', '3/4 teaspoon garlic powder', '1 pound ground beef (I use 85/15)', '1 pound ground pork (you can also sub with another pound of ground beef instead)', '1 egg', '2 tablespoons brown sugar', '2 teaspoons kosher salt', 'a few shakes of black pepper', '2 tablespoons butter (you can also use some drippings from the baked meatballs)', '2 tablespoons flour', '1 1/2 cups beef broth (more as needed)', '1 cup heavy cream', '1 tablespoon Worcestershire sauce (more to taste)', '1-2 teaspoons brown sugar', '1 teaspoon kosher salt (to taste - I recommend adding it last so you can taste and adjust for how much you want)', 'Very slight dash of nutmeg (optional)']","['Meatball Mixture: In a small bowl, soak the white bread in the heavy cream for 5-10 minutes. Mash with a spoon or you hands. Mix the bread paste in a large bowl with the garlic and onion powder, beef and pork, egg, brown sugar, salt, and pepper. When it’s all well-mixed, roll into smallish meatballs. (If you find the mixture is too wet to handle, you can add a bit of panko or a tablespoon of cornstarch to help them hold a bit more. But don’t panic – wet is normal for this mixture. It makes for very tender meatballs!)', 'Bake the Meatballs: Preheat the oven to 400 degrees. Place meatballs on a sheet pan or baking dish. Bake for 20-25 minutes until cooked through.\xa0', 'Gravy Time: In a large pan, melt the butter over medium heat. (You’re going to add the meatballs back into this pan so make sure it’s a nice big skillet, saute pan, or braiser casserole dish.) Whisk in the flour; let it bubble for 2-3 minutes. Add the beef broth, slowly, stirring after each addition. Gradually a smooth gravy should start to form. Stir in the heavy cream and season with Worcestershire sauce, sugar, salt, and a bit of nutmeg if you want. Taste and adjust to get it just right! That’s where the magic happens.', 'Add meatballs in with the gravy. Cover to keep warm until you want to serve them, or transfer the pan to the oven where they can hang out on low / warm heat and continue to get tender and delicious. (The meatballs are already great on their own, but the longer they soak in sauce, the more tender and\xa0 delicious they get.) Serve over mashed potatoes, with a cucumber salad and lingonberries.']"
https://pinchofyum.com/wp-content/uploads/Gingerbread-Cookies-Square-183x183.jpg,Soft Gingerbread Cookies with Maple Glaze,"Let’s make Soft Gingerbread Cookies this holiday season! Soft, pillowy gingerbread with sunken centers and slightly crisped edges, plus little nooks and crannies packed with ginger spice and molasses. These are SO GOOD!",30 minutes,"['3/4 cup unsalted butter, softened', '1 cup granulated sugar', '1 large egg', '1/3 cup molasses', '2 1/4 cup all-purpose flour (300 grams)', '2 teaspoons baking soda', '3/4 teaspoon salt', '1-2 teaspoons ground ginger', 'granulated sugar for rolling', '1 tablespoon melted butter', '1 tablespoon pure maple syrup', '1 1/2 cups powdered sugar (180 grams)', '2 tablespoons milk (and a very tiny bit more if you need more)', 'pinch of salt, to taste']","['Preheat oven to 350 degrees.', 'Cream butter and sugar in the bowl of a stand mixer until light and fluffy. Add egg and molasses; mix until incorporated.', 'Add flour, baking soda, salt, and ginger. Mix until a soft dough forms.', 'Scoop into small balls (a little smaller than the size of a golf ball) and roll in sugar. Bake for 9-11 minutes; remove from pan so the cookies can sink / flatten slightly as they cool.\xa0', 'Whisk maple glaze ingredients together until smooth (it will be very thick – if it’s too thick, just add a teaspoon more milk at a time until it becomes dippable, but we want this to be very thick so it sets nicely). Dip one side of the cooled cookies into the maple glaze, run the edge of the cookie along the side of the bowl to remove excess drips, set on a piece of wax paper, and add a few festive sprinkles before the glaze sets!\xa0']"
